T,1Y,2Y,3Y,4Y,5Y,7Y,10Y,30Y
2013-02-26,0.565,0.48,0.614,0.774,0.957,1.326,1.748,2.426
2013-02-27,0.56,0.482,0.587,0.773,0.955,1.324,1.766,2.413
2013-02-28,0.557,0.4475,0.552,0.738,0.921,1.272,1.723,2.399
2013-03-01,0.549,0.4308,0.5535,0.7105,0.8935,1.2628,1.7093,2.3715
2013-03-04,0.544,0.43,0.5545,0.7155,0.899,1.27,1.719,2.388
2013-03-05,0.543,0.454,0.58,0.739,0.926,1.297,1.7485,2.417
2013-03-06,0.54,0.437,0.556,0.7153,0.9015,1.2768,1.731,2.401
2013-03-07,0.538,0.466,0.598,0.764,0.9525,1.3195,1.767,2.43
2013-03-08,0.541,0.461,0.594,0.7595,0.951,1.3225,1.773,2.429
2013-03-11,0.542,0.461,0.6028,0.77,0.9595,1.3295,1.7803,2.4543
2013-03-12,0.543,0.4515,0.581,0.7435,0.9293,1.2975,1.7473,2.4295
2013-03-13,0.542,0.4498,0.5765,0.7415,0.925,1.293,1.7438,2.427
2013-03-14,0.544,0.4485,0.578,0.74,0.924,1.29,1.74,2.429
2013-03-15,0.543,0.438,0.566,0.728,0.91,1.275,1.726,2.421
2013-03-18,0.543,0.437,0.5545,0.711,0.89,1.2505,1.698,2.398
2013-03-19,0.545,0.515,0.6125,0.738,0.895,1.235,1.6675,2.323
2013-03-20,0.551,0.502,0.609,0.757,0.927,1.268,1.696,2.355
2013-03-21,0.55,0.49,0.598,0.741,0.912,1.253,1.6815,2.335
2013-03-22,0.553,0.498,0.61,0.756,0.9263,1.2645,1.689,2.33
2013-03-25,0.549,0.49,0.59,0.734,0.8995,1.244,1.6675,2.333
2013-03-26,0.547,0.483,0.59,0.724,0.895,1.2395,1.67,2.344
2013-03-27,0.545,0.494,0.593,0.73,0.894,1.234,1.658,2.307
2013-03-28,0.547,0.497,0.6073,0.748,0.9186,1.2523,1.671,2.3223
2013-04-02,0.544,0.466,0.578,0.723,0.894,1.235,1.662,2.327
2013-04-03,0.54,0.459,0.57,0.707,0.874,1.214,1.642,2.323
2013-04-04,0.54,0.427,0.527,0.662,0.828,1.165,1.592,2.289
2013-04-05,0.534,0.432,0.5285,0.663,0.822,1.149,1.56,2.216
2013-04-08,0.534,0.448,0.547,0.68,0.8435,1.1725,1.586,2.221
2013-04-09,0.536,0.461,0.5635,0.703,0.8675,1.1955,1.61,2.258
2013-04-10,0.537,0.463,0.5705,0.714,0.8798,1.2145,1.635,2.299
2013-04-11,0.536,0.459,0.557,0.698,0.8715,1.2045,1.626,2.299
2013-04-12,0.534,0.44,0.538,0.672,0.834,1.165,1.589,2.265
2013-04-15,0.533,0.4205,0.5155,0.648,0.811,1.14,1.563,2.242
2013-04-16,0.53,0.434,0.531,0.665,0.83,1.164,1.588,2.262
2013-04-17,0.531,0.409,0.4995,0.633,0.7998,1.125,1.549,2.237
2013-04-18,0.526,0.409,0.4992,0.6306,0.7885,1.1175,1.5415,2.2325
2013-04-19,0.526,0.4125,0.507,0.6393,0.8005,1.1325,1.56,2.255
2013-04-22,0.525,0.402,0.492,0.619,0.775,1.1065,1.534,2.232
2013-04-23,0.52,0.396,0.487,0.611,0.763,1.089,1.513,2.214
2013-04-24,0.518,0.394,0.484,0.6125,0.768,1.0915,1.513,2.206
2013-04-25,0.515,0.394,0.485,0.6155,0.771,1.092,1.511,2.195
2013-04-26,0.515,0.384,0.4715,0.599,0.7533,1.0723,1.4893,2.166
2013-04-29,0.513,0.376,0.46,0.584,0.742,1.052,1.466,2.1433
2013-04-30,0.51,0.3865,0.472,0.5985,0.751,1.064,1.476,2.1495
2013-05-02,0.51,0.3484,0.4298,0.5556,0.7087,1.0264,1.441,2.1365
2013-05-03,0.493,0.373,0.46,0.595,0.76,1.097,1.528,2.244
2013-05-06,0.49,0.367,0.4593,0.593,0.758,1.1045,1.5485,2.2625
2013-05-07,0.49,0.393,0.498,0.642,0.8115,1.148,1.581,2.286
2013-05-08,0.491,0.379,0.482,0.619,0.784,1.124,1.562,2.267
2013-05-09,0.488,0.3675,0.47,0.6105,0.7785,1.1205,1.5595,2.2645
2013-05-10,0.489,0.407,0.5255,0.676,0.8505,1.2025,1.645,2.346
2013-05-13,0.49,0.387,0.4995,0.64,0.8123,1.1645,1.611,2.325
2013-05-14,0.491,0.3992,0.5072,0.6557,0.8307,1.1836,1.63,2.3452
2013-05-15,0.491,0.3845,0.4955,0.6435,0.816,1.17,1.621,2.339
2013-05-16,0.486,0.358,0.46,0.608,0.7815,1.1365,1.588,2.31
2013-05-17,0.479,0.343,0.443,0.599,0.775,1.131,1.588,2.317
2013-05-20,0.477,0.364,0.468,0.622,0.802,1.159,1.612,2.352
2013-05-21,0.475,0.381,0.4975,0.651,0.834,1.19,1.644,2.378
2013-05-22,0.475,0.377,0.493,0.651,0.831,1.193,1.654,2.385
2013-05-23,0.473,0.39,0.518,0.685,0.8705,1.22,1.665,2.363
2013-05-24,0.474,0.39,0.52,0.687,0.87,1.222,1.667,2.343
2013-05-27,0.474,0.412,0.5445,0.715,0.9,1.249,1.69,2.375
2013-05-28,0.473,0.4255,0.5625,0.73,0.915,1.267,1.71,2.396
2013-05-29,0.476,0.463,0.617,0.7845,0.969,1.315,1.75,2.417
2013-05-30,0.48,0.46,0.617,0.782,0.9595,1.3045,1.736,2.396
2013-05-31,0.478,0.443,0.5958,0.7693,0.9538,1.302,1.7438,2.4085
2013-06-03,0.478,0.4708,0.6218,0.788,0.9688,1.3183,1.7588,2.4205
2013-06-04,0.482,0.4655,0.616,0.7985,0.992,1.34,1.779,2.434
2013-06-05,0.481,0.4495,0.6015,0.772,0.962,1.3132,1.7495,2.4038
2013-06-06,0.48,0.497,0.651,0.8215,1.002,1.341,1.762,2.393
2013-06-07,0.49,0.5395,0.701,0.882,1.0655,1.4015,1.814,2.423
2013-06-10,0.495,0.572,0.751,0.935,1.125,1.458,1.866,2.476
2013-06-11,0.502,0.575,0.761,0.962,1.155,1.4895,1.8875,2.4495
2013-06-12,0.504,0.544,0.72,0.915,1.112,1.46,1.874,2.448
2013-06-13,0.504,0.5365,0.704,0.896,1.089,1.4335,1.849,2.433
2013-06-14,0.504,0.497,0.6535,0.838,1.0275,1.375,1.7945,2.408
2013-06-17,0.501,0.5055,0.66,0.836,1.024,1.372,1.791,2.419
2013-06-18,0.503,0.5385,0.703,0.881,1.07,1.413,1.829,2.447
2013-06-19,0.506,0.536,0.704,0.892,1.0825,1.422,1.836,2.447
2013-06-20,0.516,0.637,0.839,1.0495,1.25,1.5805,1.97,2.5283
2013-06-21,0.524,0.674,0.888,1.109,1.3185,1.654,2.041,2.558
2013-06-24,0.535,0.7115,0.9245,1.1755,1.4065,1.75,2.132,2.5655
2013-06-25,0.541,0.667,0.871,1.1155,1.35,1.703,2.098,2.5528
2013-06-26,0.539,0.613,0.812,1.0442,1.2704,1.6433,2.061,2.5495
2013-06-27,0.529,0.583,0.771,1.003,1.2265,1.591,2.0035,2.51
2013-06-28,0.527,0.607,0.7935,1.016,1.23,1.597,2.01,2.51
2013-07-01,0.534,0.615,0.798,1.016,1.234,1.597,2.009,2.504
2013-07-02,0.534,0.584,0.765,0.976,1.195,1.565,1.9835,2.493
2013-07-03,0.534,0.6015,0.773,0.985,1.199,1.562,1.976,2.477
2013-07-04,0.534,0.537,0.695,0.9095,1.1335,1.516,1.957,2.491
2013-07-05,0.519,0.5215,0.6955,0.9225,1.16,1.5635,2.0235,2.5658
2013-07-08,0.513,0.4925,0.6645,0.8945,1.135,1.538,1.9995,2.564
2013-07-09,0.51,0.4725,0.622,0.8495,1.0842,1.4851,1.943,2.517
2013-07-10,0.512,0.5145,0.681,0.9,1.132,1.519,1.964,2.5263
2013-07-11,0.517,0.5345,0.692,0.9,1.12,1.502,1.9445,2.5088
2013-07-12,0.519,0.54,0.6975,0.888,1.092,1.456,1.885,2.449
2013-07-15,0.522,0.545,0.699,0.901,1.108,1.474,1.906,2.4643
2013-07-16,0.522,0.521,0.673,0.869,1.083,1.4505,1.883,2.447
2013-07-17,0.521,0.504,0.648,0.85,1.066,1.435,1.8705,2.4345
2013-07-18,0.515,0.477,0.618,0.8235,1.04,1.411,1.848,2.423
2013-07-19,0.515,0.5105,0.6525,0.848,1.058,1.422,1.8575,2.439
2013-07-22,0.52,0.534,0.6753,0.8659,1.0691,1.4301,1.856,2.4188
2013-07-23,0.53,0.562,0.7085,0.904,1.112,1.469,1.888,2.435
2013-07-24,0.535,0.58,0.747,0.963,1.186,1.556,1.978,2.497
2013-07-25,0.537,0.549,0.721,0.947,1.175,1.555,1.993,2.517
2013-07-26,0.535,0.553,0.725,0.945,1.171,1.552,1.989,2.527
2013-07-29,0.535,0.567,0.734,0.9575,1.186,1.563,1.994,2.527
2013-07-30,0.535,0.566,0.7415,0.968,1.197,1.5755,2.008,2.5333
2013-07-31,0.536,0.554,0.733,0.958,1.185,1.564,1.995,2.52
2013-08-01,0.531,0.5635,0.746,0.9765,1.2035,1.5775,2.005,2.517
2013-08-02,0.536,0.564,0.738,0.97,1.195,1.572,2,2.519
2013-08-05,0.535,0.575,0.76,0.9885,1.2175,1.592,2.023,2.54
2013-08-06,0.536,0.5785,0.766,0.998,1.234,1.609,2.038,2.5515
2013-08-07,0.536,0.568,0.759,0.979,1.2045,1.586,2.016,2.529
2013-08-08,0.537,0.573,0.753,0.983,1.212,1.5925,2.0255,2.5385
2013-08-09,0.538,0.56,0.7415,0.9675,1.191,1.573,2.007,2.515
2013-08-12,0.536,0.561,0.741,0.978,1.207,1.591,2.026,2.538
2013-08-13,0.537,0.6238,0.822,1.0625,1.299,1.687,2.12,2.627
2013-08-14,0.544,0.603,0.8018,1.0445,1.2856,1.6797,2.122,2.631
2013-08-15,0.543,0.63,0.836,1.09,1.337,1.74,2.186,2.694
2013-08-16,0.546,0.631,0.841,1.096,1.345,1.752,2.202,2.72
2013-08-19,0.545,0.639,0.853,1.1035,1.351,1.7555,2.2035,2.722
2013-08-20,0.544,0.6115,0.817,1.066,1.3105,1.706,2.147,2.668
2013-08-21,0.544,0.621,0.836,1.0845,1.3365,1.728,2.1715,2.6965
2013-08-22,0.549,0.6425,0.8675,1.129,1.38,1.781,2.225,2.751
2013-08-23,0.552,0.6635,0.9075,1.1755,1.427,1.819,2.244,2.7425
2013-08-26,0.553,0.651,0.8883,1.148,1.39,1.7895,2.22,2.72
2013-08-27,0.55,0.622,0.846,1.096,1.337,1.722,2.149,2.663
2013-08-28,0.547,0.637,0.868,1.13,1.373,1.764,2.192,2.703
2013-08-29,0.547,0.624,0.856,1.1125,1.352,1.7425,2.1715,2.6925
2013-08-30,0.545,0.622,0.8585,1.113,1.364,1.757,2.188,2.71
2013-09-02,0.55,0.644,0.888,1.151,1.399,1.79,2.217,2.727
2013-09-03,0.548,0.654,0.907,1.1745,1.421,1.815,2.239,2.739
2013-09-04,0.549,0.65,0.9,1.171,1.417,1.819,2.245,2.742
2013-09-05,0.551,0.701,0.982,1.266,1.525,1.922,2.344,2.797
2013-09-06,0.551,0.643,0.911,1.1855,1.435,1.835,2.261,2.741
2013-09-09,0.547,0.6415,0.911,1.1935,1.449,1.852,2.281,2.7715
2013-09-10,0.549,0.6648,0.94,1.2295,1.49,1.903,2.3355,2.8215
2013-09-11,0.55,0.649,0.92,1.2045,1.4625,1.874,2.312,2.804
2013-09-12,0.547,0.6225,0.8785,1.158,1.4115,1.821,2.2595,2.7725
2013-09-13,0.548,0.6225,0.875,1.1485,1.397,1.803,2.236,2.739
2013-09-16,0.542,0.6048,0.8455,1.117,1.369,1.774,2.211,2.731
2013-09-17,0.542,0.6125,0.856,1.128,1.38,1.792,2.233,2.745
2013-09-18,0.543,0.6225,0.8765,1.154,1.4105,1.822,2.261,2.763
2013-09-19,0.537,0.577,0.8115,1.0795,1.332,1.752,2.2075,2.7595
2013-09-20,0.536,0.578,0.818,1.0855,1.3405,1.764,2.223,2.775
2013-09-23,0.538,0.563,0.783,1.0535,1.309,1.7348,2.2,2.76
2013-09-24,0.534,0.5485,0.7515,1.006,1.256,1.6735,2.1295,2.6985
2013-09-25,0.536,0.561,0.76,1.014,1.257,1.664,2.11,2.668
2013-09-26,0.537,0.57,0.772,1.019,1.263,1.67,2.117,2.664
2013-09-27,0.538,0.559,0.753,0.997,1.239,1.636,2.081,2.637
2013-09-30,0.539,0.561,0.761,0.998,1.235,1.634,2.075,2.626
2013-10-01,0.537,0.563,0.769,1.014,1.2572,1.654,2.098,2.655
2013-10-02,0.536,0.5605,0.766,1.016,1.2595,1.6645,2.112,2.6848
2013-10-03,0.537,0.561,0.768,1.019,1.262,1.669,2.1195,2.6855
2013-10-04,0.537,0.5775,0.798,1.0525,1.3,1.709,2.158,2.737
2013-10-07,0.536,0.565,0.78,1.031,1.2755,1.6765,2.123,2.706
2013-10-08,0.539,0.593,0.8013,1.05,1.289,1.693,2.134,2.7123
2013-10-09,0.54,0.5935,0.798,1.044,1.285,1.689,2.137,2.719
2013-10-10,0.541,0.589,0.8133,1.07,1.318,1.7265,2.1775,2.7688
2013-10-11,0.54,0.5775,0.7915,1.0465,1.295,1.7085,2.164,2.762
2013-10-14,0.541,0.5758,0.7875,1.0438,1.294,1.707,2.1615,2.7638
2013-10-15,0.54,0.59,0.81,1.071,1.3215,1.74,2.201,2.7993
2013-10-16,0.541,0.6,0.819,1.0805,1.3425,1.75,2.209,2.811
2013-10-17,0.538,0.568,0.772,1.0295,1.277,1.6925,2.156,2.768
2013-10-18,0.537,0.5525,0.7545,1.002,1.245,1.66,2.12,2.7443
2013-10-21,0.538,0.559,0.761,1.008,1.253,1.668,2.13,2.752
2013-10-22,0.539,0.529,0.712,0.9555,1.194,1.61,2.074,2.708
2013-10-23,0.537,0.539,0.7165,0.9455,1.179,1.5915,2.0515,2.6838
2013-10-24,0.542,0.564,0.745,0.972,1.202,1.606,2.062,2.689
2013-10-25,0.547,0.575,0.758,0.9805,1.205,1.6015,2.048,2.666
2013-10-28,0.553,0.581,0.7655,0.985,1.207,1.602,2.049,2.667
2013-10-29,0.55,0.567,0.747,0.9615,1.1795,1.573,2.021,2.643
2013-10-30,0.548,0.5465,0.7125,0.9235,1.141,1.535,1.987,2.629
2013-10-31,0.548,0.4915,0.6565,0.875,1.101,1.504,1.969,2.618
2013-11-01,0.533,0.485,0.65,0.87,1.101,1.512,1.986,2.642
2013-11-04,0.532,0.494,0.656,0.869,1.093,1.499,1.969,2.625
2013-11-05,0.534,0.511,0.6855,0.913,1.142,1.5525,2.0225,2.671
2013-11-06,0.535,0.505,0.679,0.911,1.145,1.56,2.037,2.697
2013-11-07,0.534,0.453,0.611,0.83,1.064,1.487,1.978,2.657
2013-11-08,0.506,0.465,0.64,0.88,1.1115,1.554,2.045,2.714
2013-11-11,0.502,0.464,0.647,0.876,1.1165,1.5515,2.047,2.716
2013-11-12,0.501,0.462,0.64,0.873,1.119,1.564,2.07,2.754
2013-11-13,0.5,0.437,0.6005,0.8285,1.071,1.513,2.0165,2.7028
2013-11-14,0.496,0.448,0.611,0.829,1.065,1.492,1.984,2.672
2013-11-15,0.496,0.455,0.618,0.84,1.074,1.501,1.991,2.672
2013-11-18,0.497,0.448,0.609,0.823,1.054,1.4793,1.971,2.651
2013-11-19,0.496,0.46,0.625,0.846,1.0805,1.511,2,2.665
2013-11-20,0.495,0.436,0.6,0.831,1.0655,1.507,2.012,2.684
2013-11-21,0.489,0.43,0.593,0.823,1.064,1.509,2.0135,2.6725
2013-11-22,0.492,0.4535,0.62,0.841,1.076,1.511,2.0065,2.6555
2013-11-25,0.498,0.449,0.615,0.835,1.068,1.494,1.979,2.634
2013-11-26,0.5,0.44,0.601,0.818,1.0485,1.4683,1.95,2.604
2013-11-27,0.497,0.4385,0.6035,0.828,1.065,1.493,1.988,2.638
2013-11-28,0.5,0.437,0.602,0.8238,1.051,1.482,1.969,2.613
2013-11-29,0.501,0.431,0.595,0.817,1.051,1.4783,1.967,2.607
2013-12-02,0.502,0.437,0.605,0.834,1.0765,1.509,2.0045,2.629
2013-12-03,0.503,0.435,0.596,0.822,1.0613,1.493,1.9858,2.614
2013-12-04,0.504,0.456,0.627,0.873,1.1227,1.559,2.053,2.677
2013-12-05,0.507,0.484,0.666,0.912,1.1675,1.6,2.09,2.702
2013-12-06,0.519,0.484,0.663,0.904,1.1655,1.595,2.086,2.693
2013-12-09,0.527,0.4955,0.677,0.916,1.1655,1.6,2.0905,2.6945
2013-12-10,0.533,0.494,0.6685,0.904,1.1495,1.583,2.0725,2.6765
2013-12-11,0.54,0.5165,0.6845,0.911,1.15,1.574,2.058,2.666
2013-12-12,0.549,0.522,0.693,0.9205,1.156,1.578,2.0613,2.66
2013-12-13,0.556,0.5135,0.6818,0.9075,1.1415,1.562,2.043,2.634
2013-12-16,0.563,0.532,0.699,0.924,1.1595,1.5772,2.056,2.6415
2013-12-17,0.567,0.5088,0.6745,0.9,1.1365,1.56,2.043,2.626
2013-12-18,0.565,0.5105,0.6855,0.925,1.1633,1.591,2.0705,2.644
2013-12-19,0.558,0.499,0.686,0.935,1.184,1.614,2.101,2.686
2013-12-20,0.559,0.5165,0.6997,0.954,1.199,1.625,2.101,2.684
2013-12-23,0.562,0.5345,0.7295,0.975,1.221,1.6415,2.117,2.7015
2013-12-24,0.56,0.5185,0.7265,0.975,1.2205,1.6415,2.1165,2.701
2013-12-27,0.562,0.5307,0.7532,1.0222,1.286,1.705,2.18,2.759
2013-12-30,0.558,0.52,0.7375,1.001,1.2456,1.682,2.155,2.734
2013-12-31,0.556,0.5371,0.777,1.001,1.261,1.686,2.158,2.733
2014-01-02,0.555,0.532,0.7515,1.012,1.2688,1.693,2.172,2.75
2014-01-03,0.551,0.52,0.7344,0.998,1.248,1.6815,2.163,2.748
2014-01-06,0.55,0.521,0.7223,0.98,1.2305,1.6565,2.137,2.731
2014-01-07,0.55,0.532,0.726,0.977,1.2228,1.647,2.124,2.72
2014-01-08,0.552,0.5505,0.7525,1.011,1.259,1.691,2.167,2.7655
2014-01-09,0.557,0.5345,0.7457,1.006,1.2598,1.6895,2.1697,2.779
2014-01-10,0.557,0.5112,0.7089,0.957,1.203,1.632,2.115,2.748
2014-01-13,0.557,0.5055,0.6905,0.9328,1.1782,1.603,2.086,2.729
2014-01-14,0.557,0.531,0.714,0.956,1.2,1.622,2.1015,2.7365
2014-01-15,0.565,0.5435,0.7305,0.97,1.212,1.633,2.109,2.735
2014-01-16,0.572,0.518,0.696,0.929,1.1694,1.587,2.067,2.7085
2014-01-17,0.571,0.494,0.6645,0.901,1.1373,1.56,2.04,2.687
2014-01-20,0.57,0.492,0.6607,0.884,1.118,1.5375,2.02,2.66
2014-01-21,0.571,0.491,0.6607,0.885,1.117,1.534,2.011,2.653
2014-01-22,0.57,0.5045,0.6822,0.909,1.1465,1.563,2.037,2.671
2014-01-23,0.57,0.4905,0.6637,0.891,1.12,1.5275,1.992,2.618
2014-01-24,0.567,0.4875,0.65,0.873,1.1015,1.5065,1.972,2.592
2014-01-27,0.569,0.502,0.6625,0.882,1.1098,1.5153,1.982,2.593
2014-01-28,0.569,0.489,0.6553,0.873,1.1005,1.508,1.974,2.589
2014-01-29,0.566,0.4789,0.6336,0.846,1.07,1.4765,1.9475,2.5645
2014-01-30,0.562,0.458,0.6117,0.833,1.063,1.47,1.94,2.561
2014-01-31,0.559,0.435,0.5868,0.796,1.0254,1.423,1.895,2.525
2014-02-03,0.549,0.4353,0.594,0.799,1.0218,1.4173,1.8845,2.519
2014-02-04,0.548,0.44,0.5856,0.7925,1.0133,1.418,1.887,2.5195
2014-02-05,0.548,0.4353,0.5814,0.7875,1.0025,1.4035,1.87,2.5025
2014-02-06,0.547,0.463,0.6245,0.8442,1.05,1.449,1.915,2.541
2014-02-07,0.552,0.44,0.5885,0.7966,1.0135,1.417,1.883,2.524
2014-02-10,0.551,0.445,0.6003,0.814,1.0345,1.429,1.905,2.548
2014-02-11,0.554,0.451,0.5995,0.8028,1.031,1.437,1.908,2.551
2014-02-12,0.552,0.452,0.605,0.8223,1.048,1.459,1.9335,2.5725
2014-02-13,0.547,0.4298,0.5752,0.7855,1.0032,1.4126,1.889,2.536
2014-02-14,0.548,0.45,0.5899,0.8012,1.015,1.421,1.897,2.545
2014-02-17,0.547,0.445,0.5926,0.802,1.018,1.4255,1.903,2.562
2014-02-18,0.547,0.4375,0.5805,0.784,0.9985,1.404,1.883,2.551
2014-02-19,0.547,0.4325,0.5715,0.776,0.9915,1.398,1.878,2.547
2014-02-20,0.545,0.444,0.5931,0.8067,1.026,1.436,1.9165,2.582
2014-02-21,0.547,0.444,0.59,0.795,1.01,1.4155,1.8915,2.564
2014-02-24,0.549,0.455,0.6079,0.8185,1.0363,1.442,1.919,2.595
2014-02-25,0.553,0.452,0.5985,0.7995,1.0124,1.408,1.8785,2.546
2014-02-26,0.551,0.438,0.58,0.7805,0.989,1.384,1.854,2.5075
2014-02-27,0.549,0.433,0.565,0.752,0.953,1.34,1.806,2.4655
2014-02-28,0.549,0.4645,0.61,0.8115,1.017,1.4,1.855,2.5
2014-03-03,0.554,0.453,0.591,0.775,0.971,1.346,1.7995,2.4495
2014-03-04,0.552,0.4465,0.5885,0.778,0.9905,1.367,1.832,2.481
2014-03-05,0.551,0.448,0.5858,0.7775,0.9822,1.3695,1.837,2.495
2014-03-06,0.551,0.4825,0.6297,0.8244,1.025,1.4115,1.8725,2.5245
2014-03-07,0.567,0.498,0.647,0.8405,1.044,1.43,1.889,2.537
2014-03-10,0.578,0.484,0.625,0.8175,1.0205,1.404,1.864,2.524
2014-03-11,0.575,0.484,0.625,0.817,1.021,1.4065,1.871,2.5468
2014-03-12,0.574,0.4765,0.6057,0.7905,0.9893,1.37,1.835,2.5198
2014-03-13,0.573,0.4585,0.5755,0.751,0.94,1.3165,1.7825,2.4768
2014-03-14,0.57,0.477,0.597,0.7725,0.964,1.3342,1.7965,2.485
2014-03-17,0.576,0.4795,0.6036,0.7808,0.9725,1.349,1.8155,2.5035
2014-03-18,0.582,0.4845,0.6088,0.7854,0.9795,1.3545,1.8205,2.503
2014-03-19,0.585,0.494,0.6225,0.803,0.998,1.3755,1.841,2.522
2014-03-20,0.591,0.52,0.6685,0.858,1.057,1.43,1.8835,2.5445
2014-03-21,0.593,0.521,0.6598,0.8485,1.0435,1.4135,1.865,2.523
2014-03-24,0.6,0.508,0.6405,0.8215,1.011,1.381,1.831,2.4935
2014-03-25,0.598,0.4845,0.617,0.799,0.99,1.359,1.81,2.477
2014-03-26,0.591,0.471,0.5957,0.7752,0.9569,1.3355,1.789,2.46
2014-03-27,0.587,0.463,0.5874,0.7621,0.9505,1.317,1.769,2.45
2014-03-28,0.585,0.4705,0.5985,0.772,0.962,1.326,1.777,2.45
2014-03-31,0.59,0.4785,0.6108,0.788,0.974,1.3395,1.787,2.454
2014-04-01,0.591,0.4925,0.628,0.8015,0.9875,1.349,1.791,2.461
2014-04-02,0.599,0.4995,0.64,0.823,1.013,1.378,1.8275,2.4935
2014-04-03,0.6,0.49,0.6235,0.805,0.993,1.361,1.8135,2.4955
2014-04-04,0.603,0.467,0.585,0.7475,0.9265,1.293,1.751,2.457
2014-04-07,0.6,0.473,0.59,0.7545,0.9357,1.298,1.7505,2.469
2014-04-08,0.599,0.475,0.6,0.7675,0.9515,1.317,1.7705,2.4775
2014-04-09,0.599,0.479,0.61,0.789,0.983,1.35,1.8035,2.4905
2014-04-10,0.599,0.46,0.5825,0.751,0.936,1.2965,1.7485,2.4395
2014-04-11,0.601,0.47,0.5875,0.75,0.9265,1.2855,1.7335,2.4215
2014-04-14,0.599,0.4585,0.581,0.749,0.9335,1.299,1.753,2.442
2014-04-15,0.598,0.439,0.549,0.7075,0.883,1.2455,1.6965,2.3855
2014-04-16,0.598,0.446,0.5625,0.723,0.9025,1.264,1.7165,2.4015
2014-04-17,0.599,0.4695,0.598,0.7715,0.9585,1.319,1.7675,2.4465
2014-04-22,0.603,0.47,0.595,0.767,0.951,1.311,1.757,2.43
2014-04-23,0.606,0.479,0.604,0.779,0.9655,1.319,1.7545,2.4235
2014-04-24,0.611,0.487,0.617,0.7925,0.9775,1.3285,1.764,2.425
2014-04-25,0.619,0.479,0.6037,0.773,0.952,1.295,1.7215,2.3685
2014-04-28,0.62,0.481,0.607,0.7765,0.9555,1.302,1.732,2.38
2014-04-29,0.621,0.456,0.579,0.7515,0.933,1.292,1.733,2.394
2014-04-30,0.614,0.449,0.5685,0.735,0.9145,1.2695,1.707,2.369
2014-05-02,0.612,0.436,0.549,0.7136,0.8945,1.248,1.69,2.354
2014-05-05,0.613,0.45,0.5615,0.7248,0.9056,1.268,1.709,2.375
2014-05-06,0.613,0.459,0.5775,0.747,0.9255,1.28,1.7155,2.378
2014-05-07,0.614,0.461,0.5815,0.751,0.9305,1.2835,1.718,2.375
2014-05-08,0.617,0.43,0.5413,0.71,0.8905,1.251,1.694,2.377
2014-05-09,0.606,0.441,0.5485,0.7125,0.895,1.2575,1.709,2.406
2014-05-12,0.607,0.4385,0.5435,0.706,0.887,1.2485,1.7005,2.4035
2014-05-13,0.605,0.417,0.509,0.661,0.8335,1.1935,1.647,2.361
2014-05-14,0.596,0.3995,0.4825,0.62,0.7835,1.1395,1.593,2.309
2014-05-15,0.587,0.387,0.465,0.5974,0.754,1.0965,1.5405,2.2405
2014-05-16,0.586,0.391,0.4767,0.614,0.7775,1.124,1.569,2.272
2014-05-19,0.586,0.3945,0.485,0.629,0.7991,1.1465,1.5915,2.2835
2014-05-20,0.585,0.387,0.478,0.6225,0.7925,1.1455,1.594,2.287
2014-05-21,0.583,0.39,0.486,0.64,0.815,1.1678,1.6165,2.3025
2014-05-22,0.583,0.383,0.475,0.6159,0.8,1.1535,1.604,2.283
2014-05-23,0.578,0.374,0.468,0.6215,0.799,1.159,1.613,2.303
2014-05-26,0.576,0.36,0.4595,0.6144,0.7919,1.156,1.613,2.307
2014-05-27,0.573,0.3675,0.4545,0.599,0.765,1.126,1.5798,2.2788
2014-05-28,0.574,0.363,0.445,0.5775,0.7395,1.0845,1.529,2.228
2014-05-29,0.572,0.366,0.451,0.59,0.7535,1.101,1.548,2.248
2014-05-30,0.572,0.37,0.458,0.5975,0.7625,1.1095,1.556,2.262
2014-06-02,0.569,0.363,0.454,0.5935,0.759,1.114,1.566,2.278
2014-06-03,0.567,0.3555,0.456,0.6075,0.7835,1.143,1.6025,2.3065
2014-06-04,0.562,0.345,0.4458,0.601,0.78,1.1495,1.6095,2.311
2014-06-05,0.552,0.3458,0.4275,0.565,0.7345,1.1005,1.574,2.299
2014-06-06,0.533,0.347,0.4125,0.5335,0.6895,1.05,1.523,2.292
2014-06-09,0.529,0.345,0.4153,0.5415,0.7055,1.0675,1.541,2.302
2014-06-10,0.528,0.349,0.4245,0.5595,0.729,1.096,1.573,2.33
2014-06-11,0.525,0.3315,0.4085,0.5475,0.7225,1.0988,1.5853,2.339
2014-06-12,0.511,0.322,0.3985,0.5365,0.7095,1.087,1.576,2.347
2014-06-13,0.507,0.3195,0.3985,0.5215,0.6965,1.0695,1.552,2.315
2014-06-16,0.496,0.319,0.3955,0.531,0.7092,1.0615,1.543,2.299
2014-06-17,0.491,0.3255,0.4105,0.5585,0.7305,1.1015,1.574,2.316
2014-06-18,0.49,0.3265,0.4095,0.5425,0.7115,1.076,1.5473,2.2928
2014-06-19,0.489,0.321,0.3957,0.5215,0.683,1.041,1.5075,2.2705
2014-06-20,0.489,0.326,0.402,0.5315,0.697,1.055,1.522,2.286
2014-06-23,0.489,0.327,0.4,0.5245,0.686,1.04,1.5035,2.2695
2014-06-24,0.489,0.323,0.3976,0.5245,0.6845,1.0375,1.501,2.2655
